price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,age
6000,10,3629,2,0,2,161000.0,0,0,2,1,0,4,18.0
5000,6,8468,0,3,2,65000.0,0,0,1,0,4,9,5.0
15995,8,2990,0,5,2,79000.0,0,0,2,1,0,5,7.0
5599,26,524,0,5,2,166500.0,0,1,1,2,3,0,24.0
13750,13,1322,0,3,2,53500.0,0,0,1,1,9,10,4.0
18500,13,6531,3,5,2,38346.0,4,0,1,3,5,10,3.0
10000,3,446,3,3,2,44123.0,4,0,2,0,9,9,6.0
7900,20,3489,0,5,2,83000.0,4,0,1,1,9,1,10.0
10500,3,648,0,5,2,51000.0,0,0,2,2,9,5,11.0
6200,10,4732,0,3,2,105750.0,0,0,1,0,9,9,4.0
10000,27,1374,3,3,2,20000.0,4,0,1,0,9,9,3.0
10900,35,7819,0,5,2,100555.0,0,0,1,2,5,5,9.0
3800,27,9511,2,3,2,185107.0,0,0,1,0,4,9,8.0
3850,35,6089,0,3,2,109000.0,0,0,1,0,4,3,17.0
2500,8,2893,2,3,2,173000.0,0,1,2,0,10,10,22.0
4900,35,6888,0,3,3,111000.0,0,0,1,0,4,0,11.0
14995,10,3734,3,5,2,73967.0,0,0,1,1,0,1,7.0
16995,30,45,0,6,2,138917.0,0,0,0,1,10,10,5.0
11995,18,8425,3,3,2,88575.0,0,0,1,2,0,8,6.0
17690,35,7206,2,3,2,49871.0,0,0,1,1,0,8,6.0
18325,6,9226,2,5,2,59638.0,0,0,0,1,0,10,5.0
12999,4,3382,2,3,2,68575.0,0,0,1,1,0,10,5.0
4490,10,3108,2,5,2,172700.0,0,0,2,1,11,10,17.0
20845,10,3852,2,5,2,95443.0,0,0,0,1,10,8,9.0
14999,35,7206,2,3,2,86772.0,0,0,1,1,0,10,6.0
14995,6,3446,2,3,2,48948.0,0,0,1,1,0,1,4.0
2590,7,6966,3,3,2,105400.0,0,0,1,2,2,0,13.0
17715,35,7206,2,3,2,49527.0,0,0,1,1,0,3,6.0
19900,10,4448,0,6,0,244000.0,1,0,0,1,8,9,12.0
8280,3,31,0,5,2,99600.0,0,0,2,2,2,0,9.0
4000,10,6346,2,6,2,125000.0,0,1,2,2,2,8,21.0
30900,10,4191,0,5,2,28062.0,0,0,0,1,8,5,1.0
5750,4,5748,0,5,2,103000.0,0,0,1,1,9,8,13.0
9800,6,3461,0,3,2,99192.0,1,0,0,2,0,1,6.0
7495,35,2552,0,3,2,87006.0,0,0,1,2,9,9,9.0
11995,10,9171,2,3,2,72430.0,0,0,2,1,11,10,5.0
4595,5,2769,0,5,2,88000.0,0,0,2,1,9,4,15.0
7999,35,2035,0,3,2,142609.0,0,0,1,2,9,0,8.0
5250,36,3434,0,3,2,152000.0,0,0,1,0,2,1,10.0
14999,11,7919,0,6,0,124200.0,0,0,2,1,8,9,14.0
8950,8,5699,2,3,2,104000.0,0,0,1,2,0,0,6.0
27999,10,8672,0,6,0,135800.0,0,0,0,1,8,2,7.0
13900,35,9376,0,6,2,117500.0,0,0,0,1,8,0,12.0
23999,10,8672,0,6,0,119000.0,0,0,2,1,8,10,4.0
17999,30,672,0,5,0,214900.0,0,0,0,1,8,9,15.0
13999,30,672,0,5,0,174800.0,0,0,2,1,8,10,12.0
2250,27,6758,1,5,2,218000.0,0,0,2,2,0,8,19.0
3500,35,8721,2,3,2,261000.0,0,1,2,0,10,0,21.0
8750,35,7784,0,6,2,173000.0,0,0,2,1,0,0,13.0
31000,30,108,3,6,2,978.0,1,0,2,1,10,8,1.0
2500,35,6888,2,3,3,303000.0,0,0,1,0,4,2,14.0
2675,5,2950,2,6,2,224456.0,0,0,1,1,9,0,15.0
2500,35,1534,2,5,2,200000.0,0,0,1,1,3,5,20.0
3350,6,1565,0,3,2,70872.0,0,0,1,1,9,8,11.0
6350,10,4290,0,6,2,240436.0,0,0,2,1,8,1,19.0
9900,10,4253,2,6,2,132750.0,1,0,0,1,8,1,12.0
14900,17,9665,0,3,2,147000.0,0,0,0,1,0,4,8.0
3995,13,2322,2,3,2,170000.0,0,0,1,1,9,4,8.0
4495,6,5360,2,3,2,93000.0,0,0,1,2,11,1,14.0
6995,20,3489,0,5,2,114000.0,0,0,1,1,9,9,13.0
20950,6,8123,3,6,2,113315.0,0,0,2,1,8,9,5.0
14995,13,6832,2,5,2,86444.0,0,0,1,1,0,0,6.0
7995,18,8443,2,3,2,84809.0,0,0,1,1,0,1,10.0
16950,17,9662,3,5,2,169824.0,0,0,0,1,0,9,7.0
7250,18,4865,3,3,2,79397.0,0,0,1,1,9,0,4.0
10500,30,221,3,6,2,123908.0,0,0,2,1,8,8,7.0
4900,6,8840,0,6,2,249445.0,0,0,0,1,0,4,16.0
6900,14,8342,0,3,2,106252.0,0,0,1,1,9,5,9.0
12900,3,5999,3,5,2,93445.0,0,0,2,0,2,0,17.0
5995,27,7743,0,3,2,89000.0,0,0,1,2,9,10,6.0
9995,27,1374,3,3,2,51000.0,0,0,1,2,9,9,2.0
7900,0,7247,3,3,2,110756.0,0,0,1,1,0,5,12.0
6250,35,6897,3,3,3,145069.0,0,0,1,1,4,5,7.0
6500,35,6901,3,3,3,134741.0,0,0,1,1,4,2,9.0
5000,10,7138,2,5,2,140000.0,0,1,2,0,10,1,16.0
7995,33,5855,0,3,2,95000.0,0,0,0,0,9,1,13.0
6500,23,1650,0,5,2,124454.0,0,0,0,2,9,0,9.0
12495,10,3852,0,6,2,121000.0,0,0,2,1,10,10,9.0
9995,13,2290,0,3,2,77000.0,0,0,1,3,3,2,8.0
6995,10,6346,0,5,2,130000.0,0,0,2,3,3,8,13.0
19995,33,9920,0,3,2,44000.0,0,0,0,1,0,5,5.0
17995,17,2228,0,3,2,31000.0,0,0,1,2,0,10,4.0
36995,6,8030,0,6,2,19000.0,0,0,0,1,10,10,4.0
9998,11,7848,3,5,2,141046.0,0,0,2,1,8,10,4.0
7200,14,9476,0,3,2,106000.0,0,1,1,0,4,0,7.0
21950,30,77,3,6,2,34166.0,0,0,2,1,8,0,4.0
6000,27,2804,2,3,2,92000.0,0,0,1,0,4,2,9.0
14995,23,8311,0,5,2,57750.0,0,0,2,0,2,9,10.0
15998,35,6901,3,3,3,53255.0,0,0,1,1,4,10,3.0
6900,11,9970,2,6,2,223786.0,0,0,0,1,0,9,13.0
9500,6,5023,0,6,2,146434.0,0,0,2,1,11,10,7.0
10995,3,590,0,5,2,82295.0,0,0,2,2,2,9,10.0
14000,3,953,0,3,2,77000.0,0,0,0,1,9,5,6.0
5500,20,5550,2,5,2,187640.0,0,0,2,2,9,4,12.0
5000,11,9943,2,6,2,136000.0,0,0,0,1,0,10,16.0
7500,7,6968,0,5,2,34400.0,0,0,1,2,2,1,15.0
11900,3,971,3,5,2,108000.0,0,0,2,1,9,5,9.0
20900,22,6194,0,3,2,14000.0,1,0,2,0,2,0,5.0
9800,10,4448,2,6,2,72310.0,0,0,0,1,10,10,12.0
18500,6,8099,3,6,2,119890.0,0,0,2,1,8,1,6.0
5900,22,430,2,3,2,134591.0,0,1,1,0,4,8,12.0
6995,2,1098,0,3,2,108114.0,0,0,1,0,12,5,9.0
3800,22,1584,3,5,2,118240.0,0,0,2,2,8,2,21.0
14995,27,4935,0,5,2,114044.0,0,0,0,2,10,9,7.0
5995,35,9928,0,3,2,78586.0,0,0,1,0,9,9,12.0
7000,9,913,0,3,2,27635.0,0,0,1,3,2,0,8.0
21857,15,7011,3,5,2,35100.0,0,0,0,2,9,10,3.0
7000,27,9506,0,3,2,50000.0,0,0,1,0,9,9,8.0
11500,10,4386,2,6,0,122000.0,0,0,2,1,8,10,12.0
5490,10,4668,2,3,2,76000.0,0,0,1,0,9,10,7.0
8995,18,8443,0,3,2,81000.0,0,1,1,2,9,4,6.0
6400,27,1374,0,3,2,93000.0,4,0,1,1,9,8,5.0
14900,6,876,0,6,2,122554.0,0,0,0,1,10,10,11.0
14900,6,8113,0,6,2,137500.0,0,0,2,1,10,10,10.0
35500,6,8108,0,6,0,52927.0,0,0,0,1,10,1,8.0
13995,27,9885,0,5,2,103000.0,0,0,0,2,0,0,8.0
5495,27,6768,2,5,2,82603.0,0,0,0,2,0,0,15.0
14500,27,4934,0,5,2,129000.0,0,0,2,1,8,9,6.0
5500,3,10016,2,5,2,97000.0,0,0,2,0,2,8,17.0
19500,0,6174,0,5,2,96000.0,0,0,0,1,0,0,6.0
21900,30,127,0,5,0,180000.0,0,0,0,1,8,0,6.0
6200,10,9183,2,3,2,199000.0,0,0,1,2,5,10,7.0
10995,8,5672,0,5,2,96564.0,0,0,1,2,0,10,4.0
11480,10,3277,0,5,2,65855.0,0,0,1,2,0,8,10.0
4999,35,9928,0,3,2,135844.0,0,1,1,2,9,5,10.0
13580,10,4375,0,6,2,159572.0,0,0,2,1,10,10,9.0
5900,8,2877,0,5,2,188000.0,0,0,0,2,10,9,12.0
27999,20,5962,0,6,3,59470.0,0,0,0,1,9,0,12.0
7500,20,7468,0,5,3,144000.0,0,0,1,2,0,0,13.0
8500,10,4732,0,3,2,36237.0,0,1,1,0,9,0,4.0
9500,35,6888,0,3,2,123000.0,0,0,1,2,4,9,5.0
5300,3,9730,0,5,2,187000.0,0,0,0,2,0,5,15.0
6995,10,3587,0,5,2,131712.0,0,0,1,2,0,9,9.0
5500,13,2731,0,3,2,110000.0,0,0,0,2,0,9,15.0
3377,6,9138,0,5,2,130000.0,0,0,0,1,0,5,17.0
2800,14,9290,0,5,2,140000.0,0,0,1,1,0,9,14.0
2999,10,4732,0,3,2,130000.0,0,0,1,0,9,8,10.0
19500,30,323,2,5,0,210000.0,0,1,0,1,10,10,13.0
2600,4,7284,0,5,2,130000.0,0,0,1,1,0,10,16.0
2600,27,1374,0,3,2,140000.0,0,0,1,1,9,10,17.0
2599,10,4707,0,5,2,117000.0,0,0,1,1,9,0,12.0
2399,10,3536,0,5,2,140000.0,0,0,1,1,0,8,18.0
1800,3,1060,1,6,2,198000.0,0,0,1,1,9,10,19.0
7995,7,9061,0,5,2,106000.0,0,0,1,1,5,10,12.0
17000,36,8945,0,3,2,39700.0,0,0,0,2,0,1,6.0
9995,10,4732,3,3,2,16252.0,0,0,1,0,9,10,3.0
6200,10,7171,0,5,2,128671.0,0,0,2,2,8,10,13.0
5990,18,7334,0,3,2,121290.0,0,0,1,2,9,9,5.0
18595,10,3705,3,5,2,71175.0,0,0,0,1,0,10,6.0
9495,10,4740,3,3,2,67648.0,0,0,1,0,9,5,3.0
2000,22,7451,0,3,2,180000.0,0,2,1,0,7,8,16.0
3700,22,430,2,3,2,151500.0,0,0,1,0,9,9,11.0
1250,10,7132,1,5,2,241003.0,3,0,2,2,8,1,19.0
9200,4,3382,3,3,2,101293.0,0,0,1,2,0,2,7.0
34395,35,5373,0,5,2,25000.0,0,0,1,1,0,10,2.0
14999,36,5584,3,3,2,32255.0,0,0,1,2,9,8,4.0
9695,14,3299,0,3,2,86000.0,0,0,1,0,9,9,7.0
11395,10,3852,0,6,2,126000.0,0,0,2,1,10,10,10.0
10795,10,4732,0,3,2,44000.0,0,0,1,0,9,5,4.0
23990,23,1734,3,6,2,85998.0,0,0,0,1,9,0,9.0
8950,10,3934,0,6,2,205000.0,0,0,2,1,8,9,11.0
10495,36,1603,0,3,2,96320.0,0,0,1,0,4,0,8.0
3000,27,1374,2,3,2,109000.0,5,0,1,0,3,5,11.0
3500,3,9730,2,6,2,114000.0,0,0,0,1,0,5,14.0
8500,10,4740,0,3,2,49000.0,0,0,1,2,9,5,4.0
3495,14,3304,0,3,2,127000.0,0,1,1,2,9,1,13.0
3800,8,1985,2,3,2,79389.0,0,0,1,3,4,10,12.0
9500,15,5049,1,5,2,112000.0,0,0,2,0,3,1,8.0
1900,8,6025,2,5,2,207000.0,0,0,2,2,12,1,13.0
8500,13,7308,0,5,2,114000.0,0,0,0,2,10,5,12.0
14495,30,40,0,6,2,88000.0,0,0,2,1,8,1,14.0
8999,11,1239,0,5,2,104120.0,0,0,1,2,0,10,8.0
18675,8,5223,3,5,2,38808.0,0,0,1,2,5,8,2.0
7250,10,3138,2,6,2,177749.0,0,0,2,1,11,5,14.0
3600,8,8591,0,5,2,80700.0,0,0,1,0,9,4,14.0
6100,18,8502,3,3,2,93930.0,0,0,0,2,0,8,11.0
9800,17,5875,3,5,2,84051.0,0,0,0,0,0,0,8.0
5985,35,7700,2,3,2,88893.0,0,0,1,0,0,0,14.0
7990,20,3491,3,5,2,98900.0,0,0,1,1,9,0,13.0
12000,8,5799,2,6,2,177000.0,0,0,0,1,8,0,15.0
12500,10,4386,0,0,2,39000.0,0,0,0,1,8,8,16.0
18975,35,7206,2,3,2,17758.0,0,0,2,1,0,8,2.0
11995,14,3321,3,3,2,53234.0,0,0,1,2,9,10,2.0
9900,11,7847,0,6,2,153000.0,0,0,2,1,12,10,16.0
11900,6,328,0,6,2,196000.0,0,0,0,1,10,10,12.0
14500,6,8142,0,6,2,96608.0,0,0,2,1,8,10,14.0
10900,11,7939,0,6,0,220000.0,0,0,2,1,10,10,16.0
16900,6,717,0,6,0,215000.0,0,0,2,1,10,10,7.0
15900,6,721,0,6,0,201000.0,0,0,2,1,10,10,12.0
10900,10,4386,0,6,2,141000.0,0,0,2,1,10,10,12.0
17900,6,709,3,6,2,137000.0,0,0,2,1,10,10,9.0
32999,8,2190,0,6,2,14245.0,0,0,0,0,9,0,1.0
13995,27,6770,2,5,2,109185.0,0,0,2,1,0,9,7.0
7269,3,582,0,5,2,116026.0,0,0,2,0,3,9,12.0
8455,33,5501,3,3,2,114404.0,0,0,0,2,12,10,15.0
4985,35,5804,2,5,2,127779.0,0,0,1,2,5,4,15.0
19995,20,7246,3,5,2,81427.0,0,0,2,2,3,1,5.0
1500,36,6701,1,5,2,158638.0,0,0,2,2,9,1,14.0
7945,10,6346,0,5,2,93000.0,0,1,2,3,3,0,13.0
11995,36,5629,0,3,2,45000.0,0,0,1,0,9,0,4.0
12995,10,3852,0,6,2,98465.0,0,0,2,1,8,10,6.0
18995,10,8672,0,6,0,106000.0,0,0,0,1,10,10,12.0
15995,27,6758,0,5,2,57675.0,0,0,0,2,0,5,7.0
4500,37,7596,2,5,2,114.0,0,0,1,1,9,9,12.0
10795,10,4732,0,3,2,30000.0,0,0,1,0,9,10,6.0
3000,5,3512,2,6,2,300000.0,0,0,0,1,0,9,14.0
4200,7,6966,0,3,2,115000.0,0,0,1,0,4,10,12.0
13995,11,7919,0,6,2,98372.0,0,0,2,1,8,10,14.0
3000,15,6004,2,5,2,96000.0,0,0,2,1,9,5,14.0
6000,13,6531,2,5,2,183378.0,0,0,1,1,11,5,14.0
14995,10,8672,0,6,2,118582.0,0,0,2,1,8,10,5.0
9995,27,7743,0,3,2,69182.0,0,0,1,2,9,5,3.0
9995,6,3446,0,3,2,116926.0,0,0,1,2,0,4,5.0
5100,25,2526,0,3,2,187351.0,0,1,1,0,3,7,15.0
6000,3,9707,3,5,2,117000.0,0,0,0,2,0,10,14.0
6995,35,6894,0,3,3,141000.0,0,0,1,0,4,10,7.0
16900,23,3084,0,5,2,71000.0,0,0,2,3,3,10,6.0
13500,36,1606,0,3,2,24912.0,0,0,1,0,3,0,4.0
12900,2,7530,0,5,2,99000.0,0,0,0,2,9,0,10.0
3500,10,7174,2,3,2,265000.0,0,1,2,2,10,8,21.0
19900,6,8028,0,6,2,105600.0,0,0,0,1,10,0,6.0
9250,3,31,3,5,2,103752.0,0,0,2,2,2,10,9.0
4450,35,7819,3,5,2,128472.0,0,0,1,1,5,9,19.0
7850,6,2439,0,4,2,143996.0,0,0,2,2,8,0,12.0
7990,0,7251,3,3,2,97805.0,0,0,0,2,0,0,12.0
8150,10,3250,0,6,2,137589.0,0,0,2,1,11,10,11.0
7650,27,8993,0,6,2,174238.0,0,0,2,1,8,5,13.0
1600,17,2228,2,5,2,160.0,0,1,0,2,0,3,25.0
2500,36,5596,1,3,0,240000.0,0,1,1,2,9,5,17.0
3000,35,7810,1,5,2,277579.0,0,0,1,1,8,1,15.0
8600,23,1658,3,5,2,106477.0,0,0,2,2,9,0,9.0
2500,10,4732,2,3,2,287178.0,0,1,1,0,9,0,8.0
4200,8,3012,2,5,2,163000.0,0,0,2,2,0,8,12.0
2300,6,1561,0,3,2,112127.0,0,0,1,0,3,2,11.0
3200,10,6346,2,5,2,160000.0,0,0,0,0,2,5,17.0
4990,27,1382,3,3,2,100150.0,0,0,1,1,9,9,12.0
13578,25,2531,3,3,2,43000.0,1,0,1,0,4,5,5.0
4990,36,5584,3,3,2,120000.0,0,0,1,1,9,9,8.0
6500,8,5203,0,5,2,166000.0,0,0,1,1,5,2,5.0
4990,27,1382,2,3,2,106000.0,0,0,1,1,9,0,7.0
9995,20,5329,0,6,2,108463.0,0,0,0,1,0,10,16.0
7500,35,6888,3,3,3,129789.0,0,0,1,2,4,9,8.0
12000,5,2943,3,6,2,74953.0,0,0,2,1,9,0,18.0
6500,10,4150,2,6,0,275000.0,0,1,0,1,8,10,15.0
22991,10,3882,2,5,2,103980.0,0,0,0,1,10,0,7.0
20990,10,4610,2,6,0,192645.0,0,0,0,1,10,10,12.0
20991,10,3895,0,5,2,130606.0,0,0,0,1,8,10,7.0
1500,17,5229,1,5,2,228000.0,0,0,0,2,0,9,16.0
15500,35,2035,0,3,2,38225.0,0,0,1,1,9,5,5.0
16000,11,7872,3,5,2,37500.0,0,0,2,1,8,9,6.0
6500,6,5434,0,5,2,83700.0,4,0,1,1,9,0,7.0
4300,18,8510,0,3,2,178921.0,0,0,0,2,0,8,11.0
18900,10,4448,2,6,0,156200.0,0,0,0,1,10,10,8.0
17991,13,6832,3,5,2,85888.0,0,0,1,2,0,9,6.0
8800,35,7228,3,3,2,81200.0,0,0,1,2,0,5,13.0
14800,35,4720,0,5,2,91000.0,0,0,2,2,0,9,13.0
8800,22,2850,3,3,2,88000.0,0,0,1,2,0,5,10.0
19900,6,8030,1,6,2,98959.0,0,0,0,1,8,1,7.0
7990,8,2921,1,5,2,82769.0,0,0,1,1,9,1,4.0
12900,6,8066,2,6,2,181804.0,0,0,0,1,10,9,9.0
23000,10,3852,3,5,2,22000.0,0,0,2,1,10,8,2.0
17900,6,2006,0,5,2,51405.0,0,0,2,2,3,1,3.0
8990,30,40,2,6,2,116602.0,0,0,2,1,8,10,12.0
10995,14,1261,0,3,2,23089.0,0,0,1,0,9,0,3.0
9990,35,2044,2,3,2,100875.0,0,0,1,2,9,9,6.0
16990,4,3359,2,5,2,78272.0,0,0,1,2,0,5,5.0
17400,13,1345,0,3,2,47474.0,0,0,1,1,9,0,3.0
1200,8,3024,2,5,2,86200.0,0,0,2,1,9,1,27.0
2750,6,2418,2,3,2,101189.0,0,1,1,0,9,9,13.0
9500,15,3618,0,5,2,131687.0,0,0,2,2,4,0,12.0
2000,13,1345,3,3,2,102736.0,0,0,1,1,9,3,7.0
2000,8,2997,2,5,2,124931.0,0,0,0,1,0,10,9.0
7000,10,3979,3,6,2,34806.0,0,0,0,1,10,10,3.0
9900,22,6196,0,3,2,57000.0,0,1,2,0,2,8,12.0
3700,35,6089,0,3,2,164356.0,0,0,1,0,4,1,15.0
9500,10,4181,0,6,2,108500.0,0,0,0,1,8,2,14.0
4990,8,2866,3,5,2,114300.0,0,0,0,2,8,10,15.0
11900,35,9308,0,6,2,135000.0,0,0,2,1,8,10,9.0
4400,17,5242,3,5,2,134.0,0,0,0,2,0,1,10.0
6600,21,6256,3,5,2,40000.0,0,0,1,0,9,9,14.0
5000,8,40,2,6,2,203000.0,0,1,1,1,8,5,13.0
19499,13,1345,3,3,2,73000.0,0,0,1,1,9,10,2.0
10999,35,2053,0,3,2,111000.0,0,0,1,1,9,10,4.0
3300,5,2943,0,6,2,171931.0,0,0,1,1,9,9,16.0
19995,27,6779,0,5,2,39799.0,0,0,1,2,0,8,4.0
4900,11,7905,1,6,2,301000.0,0,0,0,1,8,10,17.0
19777,6,1996,3,6,2,91255.0,0,0,2,1,2,11,5.0
22977,8,2190,0,6,2,60.0,0,0,2,1,9,8,5.0
14000,27,6502,0,3,2,57000.0,0,0,1,0,11,10,5.0
11500,6,8030,0,6,2,201500.0,0,0,2,1,10,0,10.0
5990,33,5812,0,3,2,81500.0,0,1,0,1,9,1,13.0
3990,35,2067,0,5,2,101258.0,0,0,1,1,9,10,18.0
6900,6,8638,2,6,2,199000.0,0,0,0,1,0,2,13.0
6000,3,787,0,5,2,180000.0,0,0,2,1,9,5,12.0
9400,36,5174,0,3,2,127745.0,0,0,1,0,4,10,6.0
7800,5,8550,0,5,2,129900.0,0,0,1,2,0,10,9.0
6900,8,2919,2,3,2,96001.0,0,0,1,2,9,9,7.0
14500,30,672,2,5,0,162000.0,0,0,0,1,8,0,12.0
8990,10,3659,0,6,2,150850.0,0,0,2,1,0,8,12.0
6580,23,1683,0,5,2,149235.0,0,0,2,1,2,8,15.0
4890,10,3547,0,3,3,156525.0,0,0,1,1,0,1,12.0
15980,6,3804,0,6,2,63095.0,0,0,2,1,11,10,7.0
7495,35,2067,0,5,2,119995.0,0,0,1,1,9,10,11.0
7595,13,2322,0,3,2,85390.0,0,0,1,2,9,10,7.0
10900,31,8490,0,6,2,114000.0,0,0,0,2,0,0,13.0
13995,6,8063,0,6,2,148311.0,0,0,2,1,10,1,9.0
12975,10,3852,0,5,2,72625.0,0,0,2,1,10,1,6.0
3800,8,8594,0,5,2,80000.0,0,0,1,0,3,4,14.0
21975,30,40,0,6,2,67824.0,0,0,0,1,10,10,4.0
6500,21,6227,2,3,2,168501.0,0,0,1,2,9,3,9.0
2750,30,290,2,0,2,195507.0,0,0,0,1,10,8,23.0
8995,14,8342,0,3,2,77000.0,0,0,1,2,9,0,9.0
6995,5,2972,3,6,2,87000.0,0,0,2,1,9,2,11.0
6995,35,2053,2,3,2,105000.0,0,0,1,2,9,1,12.0
3995,35,5373,0,5,2,187000.0,0,0,0,1,0,3,18.0
8900,0,9018,1,5,2,156422.0,0,1,1,2,9,0,13.0
22995,33,5510,3,3,2,82000.0,0,1,0,2,9,10,5.0
4200,17,5229,2,5,2,139000.0,0,0,2,1,0,9,23.0
3900,13,1264,1,3,2,172863.0,0,0,1,2,9,9,16.0
500,10,9589,1,5,2,193000.0,0,0,1,1,5,1,19.0
6500,13,2296,2,3,2,142862.0,0,0,1,0,9,0,12.0
9995,6,2432,0,4,2,108990.0,0,0,2,1,8,10,8.0
9995,10,8925,2,6,2,130927.0,0,0,2,2,2,3,18.0
5500,13,2296,1,3,2,137659.0,0,1,1,0,3,9,20.0
31000,11,7847,0,6,0,165000.0,0,0,0,1,10,9,7.0
6900,13,2636,2,3,2,166095.0,0,0,1,2,0,0,11.0
10900,13,6847,2,5,2,146817.0,0,0,0,1,0,9,10.0
4500,13,2620,1,3,2,182427.0,0,1,0,2,0,2,17.0
6900,0,9007,2,5,2,113558.0,0,0,1,2,9,9,13.0
7900,0,9019,2,5,2,144064.0,0,0,1,2,9,1,13.0
7900,0,9272,0,3,2,128684.0,0,1,1,0,9,5,16.0
11495,35,8721,2,5,2,165300.0,0,0,0,2,10,8,13.0
8995,18,8413,0,5,2,95836.0,0,0,0,1,0,0,9.0
13995,11,1222,0,5,2,107909.0,0,0,1,2,0,10,6.0
2200,13,2321,2,3,3,283000.0,0,0,1,0,9,9,14.0
17850,17,9654,0,5,2,143500.0,0,0,0,1,0,3,9.0
6500,17,5229,2,5,2,104083.0,5,0,0,2,0,5,14.0
7995,3,478,0,5,2,112078.0,0,0,2,0,9,9,9.0
3500,22,6186,2,3,2,190000.0,4,1,2,0,2,7,25.0
7900,10,3852,0,6,2,171.0,0,0,0,1,8,10,9.0
20995,6,8030,0,6,2,125850.0,0,0,0,1,10,0,6.0
2900,13,1264,1,3,2,168000.0,0,0,1,1,9,9,13.0
2500,28,5073,2,3,2,150000.0,0,0,1,0,3,1,13.0
3800,3,891,0,5,2,120.0,0,0,0,2,9,10,13.0
29900,23,8525,2,5,0,42329.0,0,0,2,1,11,10,8.0
4250,26,6673,3,3,2,139000.0,0,0,0,1,0,5,12.0
3650,26,6673,3,3,2,149000.0,0,0,0,1,0,5,13.0
1100,23,1702,1,5,2,244260.0,0,0,0,1,12,9,17.0
5500,3,9701,3,5,2,107000.0,0,0,0,1,0,0,13.0
9800,0,9007,3,5,2,71486.0,0,0,1,1,9,0,8.0
15995,30,290,2,6,2,138000.0,0,0,0,1,8,10,7.0
2950,26,5098,0,3,2,153064.0,0,0,1,2,9,9,13.0
16800,0,9030,3,5,2,49982.0,0,0,1,1,9,0,5.0
8800,13,2350,3,3,2,143308.0,0,1,1,2,9,1,7.0
9500,10,3580,0,3,2,110410.0,0,0,1,0,0,8,7.0
1200,35,855,1,3,2,270000.0,0,0,0,1,0,2,23.0
5800,35,2039,2,3,2,131741.0,0,0,1,0,9,1,11.0
9500,10,3959,2,6,2,205719.0,0,0,0,1,8,10,8.0
6000,18,8443,2,3,2,129700.0,4,0,1,0,4,0,6.0
3650,10,7174,2,3,2,163000.0,0,1,2,2,10,8,20.0
4650,30,40,2,6,2,223000.0,0,0,2,1,10,5,16.0
7450,10,8687,0,6,0,153000.0,0,0,2,1,10,10,12.0
7150,0,6151,0,5,2,179000.0,0,0,2,2,0,2,10.0
4950,17,5248,0,5,2,103000.0,0,0,2,0,0,2,15.0
12500,23,1700,2,5,2,48000.0,0,0,2,1,2,0,25.0
20995,30,40,0,5,2,69000.0,0,0,2,1,8,9,3.0
6500,15,5044,3,5,2,104299.0,0,0,0,2,9,5,12.0
7995,14,1250,0,3,2,73000.0,0,1,1,0,9,0,6.0
7995,14,1250,0,3,2,88000.0,0,0,1,0,9,8,5.0
10500,22,430,3,3,2,54000.0,0,1,1,0,9,1,5.0
7695,10,4732,0,3,2,95000.0,0,1,1,0,9,9,7.0
10295,14,3309,0,3,2,57000.0,0,0,1,3,9,9,7.0
10495,14,3299,0,3,2,62000.0,0,0,1,2,9,0,7.0
19995,17,9599,0,5,2,121.0,0,0,0,1,0,10,8.0
8845,27,9517,0,3,2,65000.0,0,0,1,2,9,0,5.0
8995,7,251,0,3,2,89000.0,0,0,1,2,9,5,6.0
12995,10,3852,0,5,2,126000.0,0,0,2,1,8,10,7.0
22495,30,40,0,5,2,34000.0,0,0,2,1,8,10,3.0
11675,27,5705,0,3,2,59000.0,0,0,1,2,12,9,8.0
7900,35,8721,0,5,2,82600.0,0,0,0,1,8,8,12.0
7500,15,5025,0,3,2,77500.0,0,0,0,1,9,1,9.0
20750,10,4637,0,0,2,45043.0,0,0,0,1,10,10,12.0
4400,10,3852,2,5,2,223000.0,0,0,2,1,10,1,24.0
9850,20,3489,0,5,2,81000.0,0,0,1,1,9,0,12.0
6300,35,9928,2,3,2,97300.0,0,0,1,0,4,1,10.0
7995,27,1374,0,3,2,99965.0,4,0,1,2,9,1,11.0
14777,35,6888,0,3,3,91155.0,0,0,1,2,4,9,4.0
4300,36,5584,2,3,2,141300.0,0,0,1,1,9,0,9.0
8200,6,8028,0,5,2,122100.0,0,0,2,1,10,10,7.0
3400,10,8852,0,5,2,57377.0,0,0,1,1,9,9,14.0
6000,3,1000,2,6,2,155000.0,0,1,2,1,9,9,14.0
14500,3,9704,0,5,2,51300.0,0,0,0,2,0,2,7.0
12250,30,40,0,6,2,157606.0,0,0,0,0,10,10,10.0
9595,35,6888,0,3,3,57000.0,0,0,1,2,9,10,11.0
11995,10,4732,0,3,2,31000.0,0,0,1,0,9,8,6.0
4995,18,1428,2,5,2,93100.0,0,0,1,2,9,9,12.0
9995,11,1222,0,5,2,124000.0,0,0,1,1,0,10,11.0
7895,33,4790,0,3,2,126000.0,0,0,0,2,0,10,12.0
10495,35,838,2,5,2,168691.0,0,0,2,2,0,8,12.0
12999,10,3536,0,3,2,36000.0,0,0,1,2,0,9,5.0
